Rank,Title,Score,Episodes,Airing,Link
5185,Soukou Kihei Votoms: Genei-hen,6.73,OVA (6 eps),Mar 2010 - Oct 2010,https://myanimelist.net/anime/8017/Soukou_Kihei_Votoms__Genei-hen
5186,Super Seisyun Brothers,6.73,TV (14 eps),Sep 2013 - Dec 2013,https://myanimelist.net/anime/19841/Super_Seisyun_Brothers
5187,Tayutama: Kiss on My Deity,6.73,TV (12 eps),Apr 2009 - Jun 2009,https://myanimelist.net/anime/5734/Tayutama__Kiss_on_My_Deity
5188,The☆Doraemons: The Mysterious Thief Dorapan The Mysterious Cartel,6.73,Movie (1 eps),Mar 1997 - Mar 1997,https://myanimelist.net/anime/2625/The☆Doraemons__The_Mysterious_Thief_Dorapan_The_Mysterious_Cartel
5189,To Heart 2 Adnext,6.73,OVA (2 eps),Sep 2010 - Dec 2010,https://myanimelist.net/anime/9005/To_Heart_2_Adnext
5190,Tokyo Ravens: Kon ga Oshiete Moshi Agemasu! Maru Wakari Tokyo Ravens,6.73,ONA (3 eps),Oct 2013 - Jan 2014,https://myanimelist.net/anime/23405/Tokyo_Ravens__Kon_ga_Oshiete_Moshi_Agemasu_Maru_Wakari_Tokyo_Ravens
5191,Uchuu Senkan Yamato 2199: Tsuioku no Koukai,6.73,Special (1 eps),Oct 2014 - Oct 2014,https://myanimelist.net/anime/23931/Uchuu_Senkan_Yamato_2199__Tsuioku_no_Koukai
5192,Yama no Susume: Kabe tte Kowakunai no?,6.73,Special (1 eps),May 2013 - May 2013,https://myanimelist.net/anime/17341/Yama_no_Susume__Kabe_tte_Kowakunai_no
5193,3x3 Eyes,6.73,OVA (4 eps),Jul 1991 - Mar 1992,https://myanimelist.net/anime/300/3x3_Eyes
5194,Aikatsu on Parade! (ONA),6.73,ONA (6 eps),Mar 2020 - Jul 2020,https://myanimelist.net/anime/41555/Aikatsu_on_Parade_ONA
5195,Ani*Kuri15,6.73,Special (15 eps),Jun 2007 - Jun 2007,https://myanimelist.net/anime/2832/AniKuri15
5196,Aquarion Movie: Ippatsu Gyakuten-hen,6.73,Movie (1 eps),Sep 2007 - Sep 2007,https://myanimelist.net/anime/6032/Aquarion_Movie__Ippatsu_Gyakuten-hen
5197,Candy Candy (Movie),6.73,Movie (1 eps),Apr 1992 - Apr 1992,https://myanimelist.net/anime/723/Candy_Candy_Movie
5198,Cardfight!! Vanguard: Legion Mate-hen,6.73,TV (33 eps),Mar 2014 - Oct 2014,https://myanimelist.net/anime/21729/Cardfight_Vanguard__Legion_Mate-hen
5199,Code:Breaker,6.73,TV (13 eps),Oct 2012 - Dec 2012,https://myanimelist.net/anime/11703/Code_Breaker
5200,D.C.: Da Capo,6.73,TV (26 eps),Jul 2003 - Dec 2003,https://myanimelist.net/anime/62/DC__Da_Capo
5201,Eyeshield 21: Jump Festa 2005 Special,6.73,Special (1 eps),2005 - 2005,https://myanimelist.net/anime/6418/Eyeshield_21__Jump_Festa_2005_Special
5202,Fate/kaleid liner Prisma☆Illya Movie: Sekka no Chikai - Kuro Sakura no Heya,6.73,Special (1 eps),Jan 2018 - Jan 2018,https://myanimelist.net/anime/36833/Fate_kaleid_liner_Prisma☆Illya_Movie__Sekka_no_Chikai_-_Kuro_Sakura_no_Heya
5203,Furusato Japan,6.73,Movie (1 eps),Apr 2007 - Apr 2007,https://myanimelist.net/anime/3367/Furusato_Japan
5204,Futari wa Precure: Splash☆Star Movie - Tick Tack Kiki Ippatsu!,6.73,Movie (1 eps),Dec 2006 - Dec 2006,https://myanimelist.net/anime/4124/Futari_wa_Precure__Splash☆Star_Movie_-_Tick_Tack_Kiki_Ippatsu
5205,Future Card Buddyfight Battsu: All-Star Fight,6.73,TV (8 eps),Apr 2018 - May 2018,https://myanimelist.net/anime/37611/Future_Card_Buddyfight_Battsu__All-Star_Fight
5206,Hamatora The Animation: Saishuukai Chokuzen! Mao ga Okuru,6.73,Special (1 eps),Mar 2014 - Mar 2014,https://myanimelist.net/anime/23115/Hamatora_The_Animation__Saishuukai_Chokuzen_Mao_ga_Okuru
5207,Haunted Junction,6.73,TV (12 eps),Apr 1997 - Jun 1997,https://myanimelist.net/anime/646/Haunted_Junction
5208,Hibike! Euphonium 2 Specials,6.73,Special (7 eps),Dec 2016 - Jun 2017,https://myanimelist.net/anime/34204/Hibike_Euphonium_2_Specials
5209,Highlander: The Search for Vengeance,6.73,Movie (1 eps),Feb 2007 - Feb 2007,https://myanimelist.net/anime/2178/Highlander__The_Search_for_Vengeance
5210,Honoo no Alpenrose: Judy & Randy,6.73,TV (20 eps),Apr 1985 - Apr 1986,https://myanimelist.net/anime/3807/Honoo_no_Alpenrose__Judy___Randy
5211,Ikkitousen: Great Guardians,6.73,TV (12 eps),Jun 2008 - Aug 2008,https://myanimelist.net/anime/4196/Ikkitousen__Great_Guardians
5212,Kabukichou Sherlock OVA,6.73,OVA (6 eps),Aug 2020 - Aug 2020,https://myanimelist.net/anime/41659/Kabukichou_Sherlock_OVA
5213,Kodomo no Jikan (TV),6.73,TV (12 eps),Oct 2007 - Dec 2007,https://myanimelist.net/anime/2403/Kodomo_no_Jikan_TV
5214,Koihime†Musou,6.73,TV (12 eps),Jul 2008 - Sep 2008,https://myanimelist.net/anime/4262/Koihime†Musou
5215,Ai Tenshi Densetsu Wedding Peach,6.72,TV (51 eps),Apr 1995 - Mar 1996,https://myanimelist.net/anime/1533/Ai_Tenshi_Densetsu_Wedding_Peach
5216,Akame ga Kill! Recap,6.72,Special (1 eps),Aug 2014 - Aug 2014,https://myanimelist.net/anime/26449/Akame_ga_Kill_Recap
5217,Arad Senki: Slap Up Party,6.72,TV (26 eps),Apr 2009 - Sep 2009,https://myanimelist.net/anime/4657/Arad_Senki__Slap_Up_Party
5218,Asu no Yoichi!,6.72,TV (12 eps),Jan 2009 - Mar 2009,https://myanimelist.net/anime/4999/Asu_no_Yoichi
5219,Boku wa Tomodachi ga Sukunai: Yaminabe wa Bishoujo ga Zannen na Nioi,6.72,OVA (1 eps),Sep 2011 - Sep 2011,https://myanimelist.net/anime/10897/Boku_wa_Tomodachi_ga_Sukunai__Yaminabe_wa_Bishoujo_ga_Zannen_na_Nioi
5220,Candy Candy: Candy no Natsu Yasumi,6.72,Movie (1 eps),Jul 1978 - Jul 1978,https://myanimelist.net/anime/2802/Candy_Candy__Candy_no_Natsu_Yasumi
5221,C³: Rinkan Gakkou Confusion!,6.72,Special (1 eps),Apr 2012 - Apr 2012,https://myanimelist.net/anime/12505/C³__Rinkan_Gakkou_Confusion
5222,Code:Breaker OVA,6.72,OVA (3 eps),Dec 2012 - Apr 2013,https://myanimelist.net/anime/15633/Code_Breaker_OVA
5223,F,6.72,TV (31 eps),Mar 1988 - Dec 1988,https://myanimelist.net/anime/6055/F
5224,Go! Princess Precure Movie: Go! Go!! Gouka 3-bondate!!!,6.72,Movie (1 eps),Oct 2015 - Oct 2015,https://myanimelist.net/anime/29868/Go_Princess_Precure_Movie__Go_Go_Gouka_3-bondate
5225,Hand Maid May: Akiramemasen,6.72,Special (1 eps),Feb 2001 - Feb 2001,https://myanimelist.net/anime/2217/Hand_Maid_May__Akiramemasen
5226,Harukanaru Toki no Naka de 3: Kurenai no Tsuki,6.72,Special (1 eps),Dec 2007 - Dec 2007,https://myanimelist.net/anime/3227/Harukanaru_Toki_no_Naka_de_3__Kurenai_no_Tsuki
5227,Hoshi no Oujisama Petit Prince,6.72,TV (35 eps),Jul 1978 - Mar 1979,https://myanimelist.net/anime/3811/Hoshi_no_Oujisama_Petit_Prince
5228,Hyakka Ryouran: Samurai Bride,6.72,TV (12 eps),Apr 2013 - Jun 2013,https://myanimelist.net/anime/15377/Hyakka_Ryouran__Samurai_Bride
5229,Inazuma Eleven Go Specials,6.72,Special (2 eps),Dec 2011 - Dec 2011,https://myanimelist.net/anime/12585/Inazuma_Eleven_Go_Specials
5230,Isekai Maou to Shoukan Shoujo no Dorei Majutsu Ω,6.72,TV (10 eps),Apr 2021 - Jun 2021,https://myanimelist.net/anime/41623/Isekai_Maou_to_Shoukan_Shoujo_no_Dorei_Majutsu_Ω
5231,Jewelpet Sunshine,6.72,TV (52 eps),Apr 2011 - Mar 2012,https://myanimelist.net/anime/10359/Jewelpet_Sunshine
5232,Kono Minikuku mo Utsukushii Sekai,6.72,TV (12 eps),Apr 2004 - Jun 2004,https://myanimelist.net/anime/146/Kono_Minikuku_mo_Utsukushii_Sekai
5233,Kono Naka ni Hitori, Imouto ga Iru!: Ani, Imouto, Koibito,6.72,OVA (1 eps),Mar 2013 - Mar 2013,https://myanimelist.net/anime/15609/Kono_Naka_ni_Hitori_Imouto_ga_Iru__Ani_Imouto_Koibito
5234,Koukaku Kidoutai: Stand Alone Complex - The Laughing Man - Tachikoma na Hibi,6.72,Special (1 eps),Sep 2005 - Sep 2005,https://myanimelist.net/anime/10947/Koukaku_Kidoutai__Stand_Alone_Complex_-_The_Laughing_Man_-_Tachikoma_na_Hibi
5235,Love Live! School Idol Project: μ's →NEXT LoveLive! 2014 - Endless Parade Makuai Drama,6.72,Special (3 eps),Jul 2014 - Jul 2014,https://myanimelist.net/anime/25897/Love_Live_School_Idol_Project__μs_→NEXT_LoveLive_2014_-_Endless_Parade_Makuai_Drama
5236,Machine-Doll wa Kizutsukanai Specials,6.72,Special (6 eps),Dec 2013 - May 2014,https://myanimelist.net/anime/21415/Machine-Doll_wa_Kizutsukanai_Specials
5237,Mahoutsukai ni Taisetsu na Koto,6.72,TV (12 eps),Jan 2003 - Mar 2003,https://myanimelist.net/anime/273/Mahoutsukai_ni_Taisetsu_na_Koto
5238,Makai Senki Disgaea,6.72,TV (12 eps),Apr 2006 - Jun 2006,https://myanimelist.net/anime/860/Makai_Senki_Disgaea
5239,Mirror Tune,6.72,Music (1 eps),Apr 2022 - Apr 2022,https://myanimelist.net/anime/51587/Mirror_Tune
5240,Nagato Yuki-chan no Shoushitsu,6.72,TV (16 eps),Apr 2015 - Jul 2015,https://myanimelist.net/anime/26351/Nagato_Yuki-chan_no_Shoushitsu
5241,Norimono Oukoku BuBu ChaCha,6.72,TV (26 eps),Apr 1999 - Nov 1999,https://myanimelist.net/anime/4054/Norimono_Oukoku_BuBu_ChaCha
5242,Onegai☆Teacher: Marie, Ai no Gekijou,6.72,Special (1 eps),Oct 2002 - Oct 2002,https://myanimelist.net/anime/7474/Onegai☆Teacher__Marie_Ai_no_Gekijou
5243,Penguin Musume♥Heart,6.72,ONA (22 eps),Apr 2008 - Nov 2008,https://myanimelist.net/anime/4136/Penguin_Musume♥Heart
5244,Pokemon XY: Sora no Hahen,6.72,Movie (1 eps),Jul 2014 - Jul 2014,https://myanimelist.net/anime/23849/Pokemon_XY__Sora_no_Hahen
5245,Seireitsukai no Blade Dance,6.72,TV (12 eps),Jul 2014 - Sep 2014,https://myanimelist.net/anime/22877/Seireitsukai_no_Blade_Dance
5246,Seton Doubutsuki,6.72,TV (45 eps),Oct 1989 - Dec 1990,https://myanimelist.net/anime/7845/Seton_Doubutsuki
5247,Shaonu Qianxian: Renxing Xiao Juchang,6.72,ONA (24 eps),Jul 2019 - Dec 2019,https://myanimelist.net/anime/40151/Shaonu_Qianxian__Renxing_Xiao_Juchang
5248,Shenmue the Animation,6.72,TV (13 eps),Feb 2022 - May 2022,https://myanimelist.net/anime/42808/Shenmue_the_Animation
5249,Shinmai Maou no Testament,6.72,TV (12 eps),Jan 2015 - Mar 2015,https://myanimelist.net/anime/23233/Shinmai_Maou_no_Testament
5250,Shinzou Ningen Casshern,6.72,TV (35 eps),Oct 1973 - Jun 1974,https://myanimelist.net/anime/4810/Shinzou_Ningen_Casshern
5251,Soushin Shoujo Matoi,6.72,TV (12 eps),Oct 2016 - Dec 2016,https://myanimelist.net/anime/33668/Soushin_Shoujo_Matoi
5252,Tailenders,6.72,Movie (1 eps),Oct 2009 - Oct 2009,https://myanimelist.net/anime/6162/Tailenders
5253,Tales of Symphonia The Animation: Kaette Kita Kratos-sensei no Private Lesson,6.72,Special (1 eps),Sep 2008 - Sep 2008,https://myanimelist.net/anime/8908/Tales_of_Symphonia_The_Animation__Kaette_Kita_Kratos-sensei_no_Private_Lesson
5254,Tesagure! Bukatsumono,6.72,TV (12 eps),Oct 2013 - Dec 2013,https://myanimelist.net/anime/19919/Tesagure_Bukatsumono
5255,Tetsujin 28-gou (1980),6.72,TV (51 eps),Oct 1980 - Sep 1981,https://myanimelist.net/anime/4208/Tetsujin_28-gou_1980
5256,Tian Huang Zhan Shen,6.72,ONA (80 eps),Nov 2020 - Aug 2021,https://myanimelist.net/anime/44047/Tian_Huang_Zhan_Shen
5257,UFO Princess Valkyrie,6.72,TV (12 eps),Jul 2002 - Sep 2002,https://myanimelist.net/anime/1127/UFO_Princess_Valkyrie
5258,Unbelievable Space Love,6.72,ONA (10 eps),Jul 2018 - Aug 2018,https://myanimelist.net/anime/49059/Unbelievable_Space_Love
5259,Ushinawareta Mirai wo Motomete: Ushinawareta Natsuyasumi wo Motomete,6.72,Special (1 eps),Aug 2015 - Aug 2015,https://myanimelist.net/anime/31521/Ushinawareta_Mirai_wo_Motomete__Ushinawareta_Natsuyasumi_wo_Motomete
5260,Utawarerumono: Tusukuru-koujo no Karei Naru Hibi,6.72,OVA (1 eps),Apr 2018 - Apr 2018,https://myanimelist.net/anime/36777/Utawarerumono__Tusukuru-koujo_no_Karei_Naru_Hibi
5261,Wan Jie Shen Zhu 3rd Season,6.72,ONA (208 eps),Mar 2021 -,https://myanimelist.net/anime/48480/Wan_Jie_Shen_Zhu_3rd_Season
5262,Yakusoku no Nanaya Matsuri,6.72,ONA (1 eps),Aug 2018 - Aug 2018,https://myanimelist.net/anime/37970/Yakusoku_no_Nanaya_Matsuri
5263,Youjo Shenki,6.72,ONA (12 eps),Jan 2017 - Apr 2017,https://myanimelist.net/anime/34742/Youjo_Shenki
5264,Mahou Shoujo Lyrical Nanoha ViVid,6.71,TV (12 eps),Apr 2015 - Jun 2015,https://myanimelist.net/anime/25939/Mahou_Shoujo_Lyrical_Nanoha_ViVid
5265,Maihime,6.71,OVA (1 eps),Aug 2006 - Aug 2006,https://myanimelist.net/anime/6182/Maihime
5266,Makai Senki Disgaea: Welcome to Netherworld,6.71,Special (1 eps),Feb 2006 - Feb 2006,https://myanimelist.net/anime/6741/Makai_Senki_Disgaea__Welcome_to_Netherworld
5267,Meiken Jolie,6.71,TV (52 eps),Apr 1981 - Jun 1982,https://myanimelist.net/anime/3836/Meiken_Jolie
5268,MONSTER GENERATiON,6.71,Music (1 eps),Jul 2015 - Jul 2015,https://myanimelist.net/anime/32446/MONSTER_GENERATiON
5269,Monster Strike The Movie: Hajimari no Basho e,6.71,Movie (1 eps),Dec 2016 - Dec 2016,https://myanimelist.net/anime/33724/Monster_Strike_The_Movie__Hajimari_no_Basho_e
5270,Muhyo to Rouji no Mahouritsu Soudan Jimusho,6.71,TV (12 eps),Aug 2018 - Oct 2018,https://myanimelist.net/anime/37487/Muhyo_to_Rouji_no_Mahouritsu_Soudan_Jimusho
5271,Nagato Yuki-chan no Shoushitsu: Owarenai Natsuyasumi,6.71,OVA (1 eps),Oct 2015 - Oct 2015,https://myanimelist.net/anime/30379/Nagato_Yuki-chan_no_Shoushitsu__Owarenai_Natsuyasumi
5272,Nezha Chuanqi,6.71,TV (52 eps),Jun 2003 - Jul 2004,https://myanimelist.net/anime/39936/Nezha_Chuanqi
5273,Nishi no Yoki Majo: Astraea Testament,6.71,TV (13 eps),Apr 2006 - Jul 2006,https://myanimelist.net/anime/942/Nishi_no_Yoki_Majo__Astraea_Testament
5274,One Piece: Taose! Kaizoku Ganzack,6.71,OVA (1 eps),Jul 1998 - Jul 1998,https://myanimelist.net/anime/466/One_Piece__Taose_Kaizoku_Ganzack
5275,Ore ga Ojousama Gakkou ni "Shomin Sample" Toshite Gets♥Sareta Ken,6.71,TV (12 eps),Oct 2015 - Dec 2015,https://myanimelist.net/anime/25099/Ore_ga_Ojousama_Gakkou_ni_Shomin_Sample_Toshite_Gets♥Sareta_Ken
5276,Padak Padak,6.71,Movie (1 eps),Jul 2012 - Jul 2012,https://myanimelist.net/anime/33238/Padak_Padak
5277,Panyo Panyo Di Gi Charat,6.71,TV (48 eps),Jan 2002 - Apr 2003,https://myanimelist.net/anime/1597/Panyo_Panyo_Di_Gi_Charat
5278,Princess Lover!,6.71,TV (12 eps),Jul 2009 - Sep 2009,https://myanimelist.net/anime/6201/Princess_Lover
5279,Rurouni Kenshin: Review Special,6.71,Special (1 eps),Mar 1997 - Mar 1997,https://myanimelist.net/anime/9716/Rurouni_Kenshin__Review_Special
5280,Sankaku Mado no Sotogawa wa Yoru,6.71,TV (12 eps),Oct 2021 - Dec 2021,https://myanimelist.net/anime/44387/Sankaku_Mado_no_Sotogawa_wa_Yoru
5281,Shin Maple Town Monogatari: Palm Town-hen,6.71,TV (44 eps),Jan 1987 - Dec 1987,https://myanimelist.net/anime/5203/Shin_Maple_Town_Monogatari__Palm_Town-hen
5282,Stratos 4 OVA,6.71,OVA (2 eps),May 2004 - Aug 2004,https://myanimelist.net/anime/422/Stratos_4_OVA
5283,Tales of Symphonia The Animation: Kratos-sensei no Private Lesson,6.71,Special (1 eps),Jun 2007 - Jun 2007,https://myanimelist.net/anime/3954/Tales_of_Symphonia_The_Animation__Kratos-sensei_no_Private_Lesson
5284,Tensei shitara Slime Datta Ken: Kanwa - Hinata Sakaguchi,6.71,Special (1 eps),Jan 2021 - Jan 2021,https://myanimelist.net/anime/45753/Tensei_shitara_Slime_Datta_Ken__Kanwa_-_Hinata_Sakaguchi
5285,The Marshmallow Times,6.71,TV (52 eps),Apr 2004 - Mar 2005,https://myanimelist.net/anime/7955/The_Marshmallow_Times
5286,Toriko 3D: Kaimaku Gourmet Adventure!!,6.71,Movie (1 eps),Mar 2011 - Mar 2011,https://myanimelist.net/anime/10074/Toriko_3D__Kaimaku_Gourmet_Adventure
5287,Uchuu Senkan Yamato (Movie),6.71,Movie (1 eps),Aug 1977 - Aug 1977,https://myanimelist.net/anime/711/Uchuu_Senkan_Yamato_Movie
5288,Viper's Creed,6.71,TV (12 eps),Jan 2009 - Mar 2009,https://myanimelist.net/anime/5505/Vipers_Creed
5289,Weiß Kreuz,6.71,TV (25 eps),Apr 1998 - Oct 1998,https://myanimelist.net/anime/447/Weiß_Kreuz
5290,Youjo Senki Movie: Manner Eizou,6.71,Movie (1 eps),Feb 2019 - Feb 2019,https://myanimelist.net/anime/40298/Youjo_Senki_Movie__Manner_Eizou
5291,Azuki-chan,6.71,TV (117 eps),Apr 1995 - Mar 1998,https://myanimelist.net/anime/1893/Azuki-chan
5292,B-Project: Zecchou*Emotion,6.71,TV (12 eps),Jan 2019 - Mar 2019,https://myanimelist.net/anime/36483/B-Project__ZecchouEmotion
5293,Bakutou Sengen Daigunder,6.71,TV (39 eps),Apr 2002 - Dec 2002,https://myanimelist.net/anime/3271/Bakutou_Sengen_Daigunder
5294,Bannou Bunka Neko-Musume,6.71,OVA (6 eps),Oct 1992 - May 1994,https://myanimelist.net/anime/373/Bannou_Bunka_Neko-Musume
5295,Bastard!! Ankoku no Hakaishin,6.71,OVA (6 eps),Aug 1992 - Jun 1993,https://myanimelist.net/anime/404/Bastard_Ankoku_no_Hakaishin
5296,Black Fox,6.71,Movie (1 eps),Oct 2019 - Oct 2019,https://myanimelist.net/anime/37498/Black_Fox
5297,Caesura of Despair,6.71,Music (1 eps),Jul 2021 - Jul 2021,https://myanimelist.net/anime/49418/Caesura_of_Despair
5298,Cardfight!! Vanguard (2018),6.71,TV (52 eps),May 2018 - May 2019,https://myanimelist.net/anime/37476/Cardfight_Vanguard_2018
5299,Chikyuu Bouei Kazoku,6.71,TV (13 eps),Jan 2001 - Mar 2001,https://myanimelist.net/anime/1962/Chikyuu_Bouei_Kazoku
5300,Chou Hatsumei Boy Kanipan,6.71,TV (21 eps),Feb 1999 - Jun 1999,https://myanimelist.net/anime/3690/Chou_Hatsumei_Boy_Kanipan
5301,Cop Craft,6.71,TV (12 eps),Jul 2019 - Oct 2019,https://myanimelist.net/anime/38940/Cop_Craft
5302,Crayon Shin-chan Movie 14: Densetsu wo Yobu Odore! Amigo!,6.71,Movie (1 eps),Apr 2006 - Apr 2006,https://myanimelist.net/anime/8366/Crayon_Shin-chan_Movie_14__Densetsu_wo_Yobu_Odore_Amigo
5303,Crayon Shin-chan Movie 20: Arashi wo Yobu! Ora to Uchuu no Princess,6.71,Movie (1 eps),Apr 2012 - Apr 2012,https://myanimelist.net/anime/12499/Crayon_Shin-chan_Movie_20__Arashi_wo_Yobu_Ora_to_Uchuu_no_Princess
5304,Dragon Ball Specials,6.71,Special (2 eps),Jun 1988 - Jun 1988,https://myanimelist.net/anime/2520/Dragon_Ball_Specials
5305,Encore,6.71,Music (1 eps),Jan 2021 - Jan 2021,https://myanimelist.net/anime/49103/Encore
5306,Fatal Fury 2: The New Battle,6.71,Special (1 eps),Jul 1993 - Jul 1993,https://myanimelist.net/anime/1800/Fatal_Fury_2__The_New_Battle
5307,Full Moon wo Sagashite: Kawaii Kawaii Daibouken,6.71,Special (1 eps),Nov 2002 - Nov 2002,https://myanimelist.net/anime/1996/Full_Moon_wo_Sagashite__Kawaii_Kawaii_Daibouken
5308,Future Card Buddyfight,6.71,TV (64 eps),Jan 2014 - Apr 2015,https://myanimelist.net/anime/19067/Future_Card_Buddyfight
5309,Gakuen Handsome,6.71,TV (12 eps),Oct 2016 - Dec 2016,https://myanimelist.net/anime/33392/Gakuen_Handsome
5310,Ginga Patrol PJ,6.71,TV (26 eps),Oct 1982 - 1983,https://myanimelist.net/anime/11307/Ginga_Patrol_PJ
5311,Hana no Mahoutsukai Mary Bell,6.71,TV (50 eps),Feb 1992 - Jan 1993,https://myanimelist.net/anime/2804/Hana_no_Mahoutsukai_Mary_Bell
5312,Hanyou no Yashahime: Sengoku Otogizoushi,6.71,TV (24 eps),Oct 2020 - Mar 2021,https://myanimelist.net/anime/41911/Hanyou_no_Yashahime__Sengoku_Otogizoushi
5313,Haruka,6.71,Music (1 eps),Dec 2020 - Dec 2020,https://myanimelist.net/anime/49104/Haruka
5314,Hiiro no Kakera,6.71,TV (13 eps),Apr 2012 - Jun 2012,https://myanimelist.net/anime/12461/Hiiro_no_Kakera
5315,Hiiro no Kakera: Totsugeki! Tonari no Ikemenzu,6.71,OVA (1 eps),Mar 2013 - Mar 2013,https://myanimelist.net/anime/16928/Hiiro_no_Kakera__Totsugeki_Tonari_no_Ikemenzu
5316,Hoshizora e Kakaru Hashi,6.71,TV (12 eps),Apr 2011 - Jun 2011,https://myanimelist.net/anime/10079/Hoshizora_e_Kakaru_Hashi
5317,Houkago no Pleiades (TV),6.71,TV (12 eps),Apr 2015 - Jun 2015,https://myanimelist.net/anime/17919/Houkago_no_Pleiades_TV
5318,Kanojo ga Flag wo Oraretara: Christmas? Sonna Mono ga Boku ni Tsuuyou Suru to Omou no ka?,6.71,OVA (1 eps),Dec 2014 - Dec 2014,https://myanimelist.net/anime/24451/Kanojo_ga_Flag_wo_Oraretara__Christmas_Sonna_Mono_ga_Boku_ni_Tsuuyou_Suru_to_Omou_no_ka
5319,Kanon Kazahana,6.71,Special (1 eps),May 2003 - May 2003,https://myanimelist.net/anime/704/Kanon_Kazahana
5320,3-gatsu no Lion Recap,6.70,Special (1 eps),Dec 2016 - Dec 2016,https://myanimelist.net/anime/34647/3-gatsu_no_Lion_Recap
5321,Alien 9,6.70,OVA (4 eps),Jun 2001 - Feb 2002,https://myanimelist.net/anime/1177/Alien_9
5322,Arslan Senki (TV): Arsen 4-koma Gekijou,6.70,Special (8 eps),Jul 2015 - Feb 2016,https://myanimelist.net/anime/30953/Arslan_Senki_TV__Arsen_4-koma_Gekijou
5323,Chou Denji Robo Combattler V,6.70,TV (54 eps),Apr 1976 - May 1977,https://myanimelist.net/anime/1068/Chou_Denji_Robo_Combattler_V
5324,Chuukou Ikkan!! Kimetsu Gakuen Monogatari: Valentine-hen,6.70,ONA (4 eps),Feb 2021 - Feb 2021,https://myanimelist.net/anime/47398/Chuukou_Ikkan_Kimetsu_Gakuen_Monogatari__Valentine-hen
5325,Cocolors,6.70,Movie (1 eps),May 2017 - May 2017,https://myanimelist.net/anime/34167/Cocolors
5326,Dragon Drive,6.70,TV (38 eps),Jul 2002 - Mar 2003,https://myanimelist.net/anime/296/Dragon_Drive
5327,Gift: Eternal Rainbow - Ki no Saka Ryokan Kiki Ippatsu!!,6.70,Special (1 eps),Jun 2007 - Jun 2007,https://myanimelist.net/anime/2784/Gift__Eternal_Rainbow_-_Ki_no_Saka_Ryokan_Kiki_Ippatsu
5328,Grenadier: Hohoemi no Senshi,6.70,TV (12 eps),Oct 2004 - Jan 2005,https://myanimelist.net/anime/297/Grenadier__Hohoemi_no_Senshi
5329,Grimm Douwa: Kin no Tori,6.70,Movie (1 eps),Mar 1987 - Mar 1987,https://myanimelist.net/anime/3760/Grimm_Douwa__Kin_no_Tori
5330,Hand Maid May,6.70,TV (10 eps),Jul 2000 - Sep 2000,https://myanimelist.net/anime/318/Hand_Maid_May
5331,Haou Taikei Ryuu Knight,6.70,TV (52 eps),Apr 1994 - Mar 1995,https://myanimelist.net/anime/1848/Haou_Taikei_Ryuu_Knight
5332,Happiness!: Watarase Jun no Kareinaru Ichinichi,6.70,OVA (1 eps),Jan 2007 - Jan 2007,https://myanimelist.net/anime/1902/Happiness__Watarase_Jun_no_Kareinaru_Ichinichi
5333,Hentai Ouji to Warawanai Neko.: Henneko BBS,6.70,Special (13 eps),Jan 2013 - Mar 2013,https://myanimelist.net/anime/21541/Hentai_Ouji_to_Warawanai_Neko__Henneko_BBS
5334,Hiyokoi (2012),6.70,Special (3 eps),Dec 2012 - Dec 2012,https://myanimelist.net/anime/15895/Hiyokoi_2012
5335,Houkago Saikoro Club,6.70,TV (12 eps),Oct 2019 - Dec 2019,https://myanimelist.net/anime/38276/Houkago_Saikoro_Club
5336,Kaguya-hime,6.70,Movie (1 eps),1961 - 1961,https://myanimelist.net/anime/29927/Kaguya-hime
5337,Konchuu Monogatari Minashigo Hutch (1989),6.70,TV (55 eps),Jul 1989 - Aug 1990,https://myanimelist.net/anime/8140/Konchuu_Monogatari_Minashigo_Hutch_1989
5338,Lagtrain,6.70,Music (1 eps),Jul 2020 - Jul 2020,https://myanimelist.net/anime/51487/Lagtrain
5339,Lupin III: Russia yori Ai wo Komete,6.70,Special (1 eps),Jul 1992 - Jul 1992,https://myanimelist.net/anime/1420/Lupin_III__Russia_yori_Ai_wo_Komete
5340,Nijiiro Days: Houkago Special,6.70,Special (1 eps),Apr 2016 - Apr 2016,https://myanimelist.net/anime/33102/Nijiiro_Days__Houkago_Special
5341,Oshiete Mahou no Pendulum: Rilu Rilu Fairilu,6.70,TV (26 eps),Jul 2018 - Jan 2019,https://myanimelist.net/anime/37328/Oshiete_Mahou_no_Pendulum__Rilu_Rilu_Fairilu
5342,Osu!! Karate-bu,6.70,OVA (4 eps),Oct 1990 - Jul 1992,https://myanimelist.net/anime/6031/Osu_Karate-bu
5343,Sheng Shi Zhuang Niang,6.70,ONA (20 eps),Jul 2018 - Nov 2018,https://myanimelist.net/anime/37209/Sheng_Shi_Zhuang_Niang
