Rank,Title,Score,Episodes,Airing,Link
173,Chihayafuru 2,8.39,TV (25 eps),Jan 2013 - Jun 2013,https://myanimelist.net/anime/14397/Chihayafuru_2
174,Kimetsu no Yaiba: Mugen Ressha-hen,8.39,TV (7 eps),Oct 2021 - Nov 2021,https://myanimelist.net/anime/49926/Kimetsu_no_Yaiba__Mugen_Ressha-hen
175,Baccano!,8.38,TV (13 eps),Jul 2007 - Nov 2007,https://myanimelist.net/anime/2251/Baccano
176,Cowboy Bebop: Tengoku no Tobira,8.38,Movie (1 eps),Sep 2001 - Sep 2001,https://myanimelist.net/anime/5/Cowboy_Bebop__Tengoku_no_Tobira
177,Fumetsu no Anata e,8.38,TV (20 eps),Apr 2021 - Aug 2021,https://myanimelist.net/anime/41025/Fumetsu_no_Anata_e
178,Kamisama Hajimemashita: Kako-hen,8.38,OVA (4 eps),Aug 2015 - Aug 2016,https://myanimelist.net/anime/30709/Kamisama_Hajimemashita__Kako-hen
179,Usagi Drop,8.38,TV (11 eps),Jul 2011 - Sep 2011,https://myanimelist.net/anime/10162/Usagi_Drop
180,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan,8.38,TV (12 eps),Jul 2020 - Sep 2020,https://myanimelist.net/anime/39547/Yahari_Ore_no_Seishun_Love_Comedy_wa_Machigatteiru_Kan
181,Mahou Shoujo Madoka★Magica Movie 2: Eien no Monogatari,8.37,Movie (1 eps),Oct 2012 - Oct 2012,https://myanimelist.net/anime/11979/Mahou_Shoujo_Madoka★Magica_Movie_2__Eien_no_Monogatari
182,Mushoku Tensei: Isekai Ittara Honki Dasu,8.37,TV (11 eps),Jan 2021 - Mar 2021,https://myanimelist.net/anime/39535/Mushoku_Tensei__Isekai_Ittara_Honki_Dasu
183,Kizumonogatari I: Tekketsu-hen,8.37,Movie (1 eps),Jan 2016 - Jan 2016,https://myanimelist.net/anime/9260/Kizumonogatari_I__Tekketsu-hen
184,Bakuman. 2nd Season,8.36,TV (25 eps),Oct 2011 - Mar 2012,https://myanimelist.net/anime/10030/Bakuman_2nd_Season
185,Haikyuu!! To the Top,8.36,TV (13 eps),Jan 2020 - Apr 2020,https://myanimelist.net/anime/38883/Haikyuu_To_the_Top
186,Hellsing Ultimate,8.36,OVA (10 eps),Feb 2006 - Dec 2012,https://myanimelist.net/anime/777/Hellsing_Ultimate
187,Kaze no Tani no Nausicaä,8.36,Movie (1 eps),Mar 1984 - Mar 1984,https://myanimelist.net/anime/572/Kaze_no_Tani_no_Nausicaä
188,Kobayashi-san Chi no Maid Dragon S,8.36,TV (12 eps),Jul 2021 - Sep 2021,https://myanimelist.net/anime/39247/Kobayashi-san_Chi_no_Maid_Dragon_S
189,Made in Abyss Movie 2: Hourou Suru Tasogare,8.36,Movie (1 eps),Jan 2019 - Jan 2019,https://myanimelist.net/anime/37515/Made_in_Abyss_Movie_2__Hourou_Suru_Tasogare
190,Mahou Shoujo Madoka★Magica,8.36,TV (12 eps),Jan 2011 - Apr 2011,https://myanimelist.net/anime/9756/Mahou_Shoujo_Madoka★Magica
191,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,8.36,TV (13 eps),Jul 2020 - Sep 2020,https://myanimelist.net/anime/39587/Re_Zero_kara_Hajimeru_Isekai_Seikatsu_2nd_Season
192,Psycho-Pass,8.35,TV (22 eps),Oct 2012 - Mar 2013,https://myanimelist.net/anime/13601/Psycho-Pass
193,Gintama: Shiroyasha Koutan,8.35,Special (1 eps),Sep 2008 - Sep 2008,https://myanimelist.net/anime/6945/Gintama__Shiroyasha_Koutan
194,K-On! Movie,8.35,Movie (1 eps),Dec 2011 - Dec 2011,https://myanimelist.net/anime/9617/K-On_Movie
195,Kingdom 2nd Season,8.35,TV (39 eps),Jun 2013 - Mar 2014,https://myanimelist.net/anime/17389/Kingdom_2nd_Season
196,Kiseijuu: Sei no Kakuritsu,8.35,TV (24 eps),Oct 2014 - Mar 2015,https://myanimelist.net/anime/22535/Kiseijuu__Sei_no_Kakuritsu
197,Bakemonogatari,8.34,TV (15 eps),Jul 2009 - Jun 2010,https://myanimelist.net/anime/5081/Bakemonogatari
198,Given,8.34,TV (11 eps),Jul 2019 - Sep 2019,https://myanimelist.net/anime/39533/Given
199,Gotcha!,8.34,Music (1 eps),Sep 2020 - Sep 2020,https://myanimelist.net/anime/42984/Gotcha
200,Major S6,8.34,TV (25 eps),Apr 2010 - Sep 2010,https://myanimelist.net/anime/7655/Major_S6
201,Neon Genesis Evangelion,8.34,TV (26 eps),Oct 1995 - Mar 1996,https://myanimelist.net/anime/30/Neon_Genesis_Evangelion
202,One Outs,8.34,TV (25 eps),Oct 2008 - Apr 2009,https://myanimelist.net/anime/5040/One_Outs
203,Overlord IV,8.34,TV (? eps),Jul 2022 -,https://myanimelist.net/anime/48895/Overlord_IV
204,Uchuu Senkan Yamato 2199,8.34,OVA (26 eps),May 2012 - Oct 2013,https://myanimelist.net/anime/12029/Uchuu_Senkan_Yamato_2199
205,Mobile Suit Gundam: The Origin,8.33,OVA (6 eps),Feb 2015 - May 2018,https://myanimelist.net/anime/10937/Mobile_Suit_Gundam__The_Origin
206,Natsume Yuujinchou: Itsuka Yuki no Hi ni,8.33,OVA (1 eps),Feb 2014 - Feb 2014,https://myanimelist.net/anime/20651/Natsume_Yuujinchou__Itsuka_Yuki_no_Hi_ni
207,Ookami to Koushinryou II,8.33,TV (12 eps),Jul 2009 - Sep 2009,https://myanimelist.net/anime/5341/Ookami_to_Koushinryou_II
208,Romeo no Aoi Sora,8.33,TV (33 eps),Jan 1995 - Dec 1995,https://myanimelist.net/anime/2559/Romeo_no_Aoi_Sora
209,Sono Bisque Doll wa Koi wo Suru,8.33,TV (12 eps),Jan 2022 - Mar 2022,https://myanimelist.net/anime/48736/Sono_Bisque_Doll_wa_Koi_wo_Suru
210,Versailles no Bara,8.33,TV (40 eps),Oct 1979 - Sep 1980,https://myanimelist.net/anime/338/Versailles_no_Bara
211,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,8.33,TV (11 eps),Apr 2011 - Jun 2011,https://myanimelist.net/anime/9989/Ano_Hi_Mita_Hana_no_Namae_wo_Bokutachi_wa_Mada_Shiranai
212,Doupo Cangqiong: San Nian Zhi Yue,8.33,ONA (13 eps),Oct 2021 - Jan 2022,https://myanimelist.net/anime/49701/Doupo_Cangqiong__San_Nian_Zhi_Yue
213,Holo no Graffiti,8.33,ONA (? eps),May 2019 -,https://myanimelist.net/anime/44042/Holo_no_Graffiti
214,JoJo no Kimyou na Bouken Part 6: Stone Ocean,8.33,ONA (12 eps),Dec 2021 - Dec 2021,https://myanimelist.net/anime/48661/JoJo_no_Kimyou_na_Bouken_Part_6__Stone_Ocean
215,Kemono no Souja Erin,8.33,TV (50 eps),Jan 2009 - Dec 2009,https://myanimelist.net/anime/5420/Kemono_no_Souja_Erin
216,Evangelion: 2.0 You Can (Not) Advance,8.32,Movie (1 eps),Jul 2009 - Jul 2009,https://myanimelist.net/anime/3784/Evangelion__20_You_Can_Not_Advance
217,Fate/stay night: Unlimited Blade Works 2nd Season,8.32,TV (13 eps),Apr 2015 - Jun 2015,https://myanimelist.net/anime/28701/Fate_stay_night__Unlimited_Blade_Works_2nd_Season
218,Katanagatari,8.32,TV (12 eps),Jan 2010 - Dec 2010,https://myanimelist.net/anime/6594/Katanagatari
219,Kawaki wo Ameku,8.32,Music (1 eps),Jan 2019 - Jan 2019,https://myanimelist.net/anime/39112/Kawaki_wo_Ameku
220,Natsume Yuujinchou,8.32,TV (13 eps),Jul 2008 - Sep 2008,https://myanimelist.net/anime/4081/Natsume_Yuujinchou
221,Natsume Yuujinchou Go Specials,8.32,Special (2 eps),Mar 2017 - Apr 2017,https://myanimelist.net/anime/34534/Natsume_Yuujinchou_Go_Specials
222,NHK ni Youkoso!,8.32,TV (24 eps),Jul 2006 - Dec 2006,https://myanimelist.net/anime/1210/NHK_ni_Youkoso
223,Sakamichi no Apollon,8.32,TV (12 eps),Apr 2012 - Jun 2012,https://myanimelist.net/anime/12531/Sakamichi_no_Apollon
224,Tensei shitara Slime Datta Ken 2nd Season Part 2,8.32,TV (12 eps),Jul 2021 - Sep 2021,https://myanimelist.net/anime/41487/Tensei_shitara_Slime_Datta_Ken_2nd_Season_Part_2
225,Violet Evergarden: Kitto "Ai" wo Shiru Hi ga Kuru no Darou,8.32,Special (1 eps),Jul 2018 - Jul 2018,https://myanimelist.net/anime/37095/Violet_Evergarden__Kitto_Ai_wo_Shiru_Hi_ga_Kuru_no_Darou
226,Shelter (Music),8.31,Music (1 eps),Oct 2016 - Oct 2016,https://myanimelist.net/anime/34240/Shelter_Music
227,Tenki no Ko,8.31,Movie (1 eps),Jul 2019 - Jul 2019,https://myanimelist.net/anime/38826/Tenki_no_Ko
228,World Trigger 3rd Season,8.31,TV (14 eps),Oct 2021 - Jan 2022,https://myanimelist.net/anime/44940/World_Trigger_3rd_Season
229,Boku dake ga Inai Machi,8.31,TV (12 eps),Jan 2016 - Mar 2016,https://myanimelist.net/anime/31043/Boku_dake_ga_Inai_Machi
230,Hunter x Hunter: Original Video Animation,8.31,OVA (8 eps),Jan 2002 - Apr 2002,https://myanimelist.net/anime/137/Hunter_x_Hunter__Original_Video_Animation
231,Initial D First Stage,8.31,TV (26 eps),Apr 1998 - Dec 1998,https://myanimelist.net/anime/185/Initial_D_First_Stage
232,Kotarou wa Hitorigurashi,8.31,ONA (10 eps),Mar 2022 - Mar 2022,https://myanimelist.net/anime/49909/Kotarou_wa_Hitorigurashi
233,Kuroko no Basket 3rd Season,8.31,TV (25 eps),Jan 2015 - Jun 2015,https://myanimelist.net/anime/24415/Kuroko_no_Basket_3rd_Season
234,Detective Conan Movie 06: The Phantom of Baker Street,8.30,Movie (1 eps),Apr 2002 - Apr 2002,https://myanimelist.net/anime/1365/Detective_Conan_Movie_06__The_Phantom_of_Baker_Street
235,Diamond no Ace: Second Season,8.30,TV (51 eps),Apr 2015 - Mar 2016,https://myanimelist.net/anime/30230/Diamond_no_Ace__Second_Season
236,Doukyuusei (Movie),8.30,Movie (1 eps),Feb 2016 - Feb 2016,https://myanimelist.net/anime/30346/Doukyuusei_Movie
237,Hibike! Euphonium 2,8.30,TV (13 eps),Oct 2016 - Dec 2016,https://myanimelist.net/anime/31988/Hibike_Euphonium_2
238,Hotarubi no Mori e,8.30,Movie (1 eps),Sep 2011 - Sep 2011,https://myanimelist.net/anime/10408/Hotarubi_no_Mori_e
239,Major: World Series,8.30,OVA (2 eps),Dec 2011 - Jan 2012,https://myanimelist.net/anime/11917/Major__World_Series
240,Shinsekai yori,8.30,TV (25 eps),Sep 2012 - Mar 2013,https://myanimelist.net/anime/13125/Shinsekai_yori
241,Shirobako,8.30,TV (24 eps),Oct 2014 - Mar 2015,https://myanimelist.net/anime/25835/Shirobako
242,Steins;Gate: Oukoubakko no Poriomania,8.30,Special (1 eps),Feb 2012 - Feb 2012,https://myanimelist.net/anime/10863/Steins_Gate__Oukoubakko_no_Poriomania
243,Rurouni Kenshin: Meiji Kenkaku Romantan,8.29,TV (94 eps),Jan 1996 - Sep 1998,https://myanimelist.net/anime/45/Rurouni_Kenshin__Meiji_Kenkaku_Romantan
244,Tsubasa: Tokyo Revelations,8.29,OVA (3 eps),Nov 2007 - Mar 2008,https://myanimelist.net/anime/2685/Tsubasa__Tokyo_Revelations
245,Ashita no Joe,8.29,TV (79 eps),Apr 1970 - Sep 1971,https://myanimelist.net/anime/2402/Ashita_no_Joe
246,Beck,8.29,TV (26 eps),Oct 2004 - Mar 2005,https://myanimelist.net/anime/57/Beck
247,Dr. Stone,8.29,TV (24 eps),Jul 2019 - Dec 2019,https://myanimelist.net/anime/38691/Dr_Stone
248,Fate/Zero,8.29,TV (13 eps),Oct 2011 - Dec 2011,https://myanimelist.net/anime/10087/Fate_Zero
249,Gintama: Shinyaku Benizakura-hen,8.29,Special (1 eps),Dec 2010 - Dec 2010,https://myanimelist.net/anime/9735/Gintama__Shinyaku_Benizakura-hen
250,Kino no Tabi: The Beautiful World,8.29,TV (13 eps),Apr 2003 - Jul 2003,https://myanimelist.net/anime/486/Kino_no_Tabi__The_Beautiful_World
251,Gin no Saji 2nd Season,8.28,TV (11 eps),Jan 2014 - Mar 2014,https://myanimelist.net/anime/19363/Gin_no_Saji_2nd_Season
252,Gyakkyou Burai Kaiji: Ultimate Survivor,8.28,TV (26 eps),Oct 2007 - Apr 2008,https://myanimelist.net/anime/3002/Gyakkyou_Burai_Kaiji__Ultimate_Survivor
253,Kono Subarashii Sekai ni Shukufuku wo! 2,8.28,TV (10 eps),Jan 2017 - Mar 2017,https://myanimelist.net/anime/32937/Kono_Subarashii_Sekai_ni_Shukufuku_wo_2
254,Koukaku Kidoutai,8.28,Movie (1 eps),Nov 1995 - Nov 1995,https://myanimelist.net/anime/43/Koukaku_Kidoutai
255,Nodame Cantabile,8.28,TV (23 eps),Jan 2007 - Jun 2007,https://myanimelist.net/anime/1698/Nodame_Cantabile
256,Redline,8.28,Movie (1 eps),Aug 2009 - Aug 2009,https://myanimelist.net/anime/6675/Redline
257,Stranger: Mukou Hadan,8.28,Movie (1 eps),Sep 2007 - Sep 2007,https://myanimelist.net/anime/2418/Stranger__Mukou_Hadan
258,Tokyo Godfathers,8.28,Movie (1 eps),Nov 2003 - Nov 2003,https://myanimelist.net/anime/759/Tokyo_Godfathers
259,Paripi Koumei,8.27,TV (12 eps),Apr 2022 - Jun 2022,https://myanimelist.net/anime/50380/Paripi_Koumei
260,Planetes,8.27,TV (26 eps),Oct 2003 - Apr 2004,https://myanimelist.net/anime/329/Planetes
261,Yuru Camp△,8.27,TV (12 eps),Jan 2018 - Mar 2018,https://myanimelist.net/anime/34798/Yuru_Camp△
262,Bakemono no Ko,8.27,Movie (1 eps),Jul 2015 - Jul 2015,https://myanimelist.net/anime/28805/Bakemono_no_Ko
263,Hajime no Ippo: Champion Road,8.27,Special (1 eps),Apr 2003 - Apr 2003,https://myanimelist.net/anime/264/Hajime_no_Ippo__Champion_Road
264,Diamond no Ace: Act II,8.26,TV (52 eps),Apr 2019 - Mar 2020,https://myanimelist.net/anime/38731/Diamond_no_Ace__Act_II
265,Ginga Eiyuu Densetsu: Die Neue These - Gekitotsu,8.26,Movie (12 eps),Mar 2022 - May 2022,https://myanimelist.net/anime/42886/Ginga_Eiyuu_Densetsu__Die_Neue_These_-_Gekitotsu
266,Hunter x Hunter: Greed Island Final,8.26,OVA (14 eps),Mar 2004 - Aug 2004,https://myanimelist.net/anime/139/Hunter_x_Hunter__Greed_Island_Final
267,Initial D Final Stage,8.26,TV (4 eps),May 2014 - Jun 2014,https://myanimelist.net/anime/22507/Initial_D_Final_Stage
268,Non Non Biyori Movie: Vacation,8.26,Movie (1 eps),Aug 2018 - Aug 2018,https://myanimelist.net/anime/36990/Non_Non_Biyori_Movie__Vacation
269,Sasaki to Miyano,8.26,TV (12 eps),Jan 2022 - Mar 2022,https://myanimelist.net/anime/44055/Sasaki_to_Miyano
270,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,8.26,TV (13 eps),Oct 2018 - Dec 2018,https://myanimelist.net/anime/37450/Seishun_Buta_Yarou_wa_Bunny_Girl_Senpai_no_Yume_wo_Minai
271,Space☆Dandy 2nd Season,8.26,TV (13 eps),Jul 2014 - Sep 2014,https://myanimelist.net/anime/23327/Space☆Dandy_2nd_Season
272,Tenkuu no Shiro Laputa,8.26,Movie (1 eps),Aug 1986 - Aug 1986,https://myanimelist.net/anime/513/Tenkuu_no_Shiro_Laputa
273,Tonari no Totoro,8.26,Movie (1 eps),Apr 1988 - Apr 1988,https://myanimelist.net/anime/523/Tonari_no_Totoro
274,Sennen Joyuu,8.25,Movie (1 eps),Sep 2002 - Sep 2002,https://myanimelist.net/anime/1033/Sennen_Joyuu
275,Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,8.25,Special (1 eps),Dec 2015 - Dec 2015,https://myanimelist.net/anime/32188/Steins_Gate__Kyoukaimenjou_no_Missing_Link_-_Divide_By_Zero
276,Wu Liuqi Zhi Zui Qiang Fa Xing Shi,8.25,ONA (10 eps),Oct 2019 - Jan 2020,https://myanimelist.net/anime/40784/Wu_Liuqi_Zhi_Zui_Qiang_Fa_Xing_Shi
277,Yuukoku no Moriarty Part 2,8.25,TV (13 eps),Apr 2021 - Jun 2021,https://myanimelist.net/anime/43325/Yuukoku_no_Moriarty_Part_2
278,86,8.25,TV (11 eps),Apr 2021 - Jun 2021,https://myanimelist.net/anime/41457/86
279,Great Pretender,8.25,TV (23 eps),Jul 2020 - Dec 2020,https://myanimelist.net/anime/40052/Great_Pretender
280,Gyakkyou Burai Kaiji: Hakairoku-hen,8.25,TV (26 eps),Apr 2011 - Sep 2011,https://myanimelist.net/anime/10271/Gyakkyou_Burai_Kaiji__Hakairoku-hen
281,Kuroshitsuji Movie: Book of the Atlantic,8.25,Movie (1 eps),Jan 2017 - Jan 2017,https://myanimelist.net/anime/31812/Kuroshitsuji_Movie__Book_of_the_Atlantic
282,Danshi Koukousei no Nichijou,8.24,TV (12 eps),Jan 2012 - Mar 2012,https://myanimelist.net/anime/11843/Danshi_Koukousei_no_Nichijou
283,Detective Conan: Episode One - The Great Detective Turned Small,8.24,Special (1 eps),Dec 2016 - Dec 2016,https://myanimelist.net/anime/34036/Detective_Conan__Episode_One_-_The_Great_Detective_Turned_Small
284,Ginga Eiyuu Densetsu: Die Neue These - Seiran 3,8.24,Movie (4 eps),Nov 2019 - Nov 2019,https://myanimelist.net/anime/36371/Ginga_Eiyuu_Densetsu__Die_Neue_These_-_Seiran_3
285,Lycoris Recoil,8.24,TV (13 eps),Jul 2022 -,https://myanimelist.net/anime/50709/Lycoris_Recoil
286,Major S3,8.24,TV (26 eps),Jan 2007 - Jun 2007,https://myanimelist.net/anime/1842/Major_S3
287,Naruto: Shippuuden,8.24,TV (500 eps),Feb 2007 - Mar 2017,https://myanimelist.net/anime/1735/Naruto__Shippuuden
288,Nodame Cantabile: Finale,8.24,TV (11 eps),Jan 2010 - Mar 2010,https://myanimelist.net/anime/5690/Nodame_Cantabile__Finale
289,One Piece Movie 14: Stampede,8.24,Movie (1 eps),Aug 2019 - Aug 2019,https://myanimelist.net/anime/38234/One_Piece_Movie_14__Stampede
290,Re:Zero kara Hajimeru Isekai Seikatsu,8.24,TV (25 eps),Apr 2016 - Sep 2016,https://myanimelist.net/anime/31240/Re_Zero_kara_Hajimeru_Isekai_Seikatsu
291,Youjo Senki Movie,8.24,Movie (1 eps),Feb 2019 - Feb 2019,https://myanimelist.net/anime/37055/Youjo_Senki_Movie
292,Magi: The Kingdom of Magic,8.23,TV (25 eps),Oct 2013 - Mar 2014,https://myanimelist.net/anime/18115/Magi__The_Kingdom_of_Magic
293,Major S1,8.23,TV (26 eps),Nov 2004 - May 2005,https://myanimelist.net/anime/627/Major_S1
294,Mobile Suit Gundam: Iron-Blooded Orphans 2nd Season,8.23,TV (25 eps),Oct 2016 - Apr 2017,https://myanimelist.net/anime/33051/Mobile_Suit_Gundam__Iron-Blooded_Orphans_2nd_Season
295,Ookami to Koushinryou,8.23,TV (13 eps),Jan 2008 - Mar 2008,https://myanimelist.net/anime/2966/Ookami_to_Koushinryou
296,Quanzhi Gaoshou Specials,8.23,ONA (3 eps),Apr 2018 - May 2018,https://myanimelist.net/anime/37078/Quanzhi_Gaoshou_Specials
297,Dororo,8.23,TV (24 eps),Jan 2019 - Jun 2019,https://myanimelist.net/anime/37520/Dororo
298,Golden Kamuy 2nd Season,8.23,TV (12 eps),Oct 2018 - Dec 2018,https://myanimelist.net/anime/37989/Golden_Kamuy_2nd_Season
299,Hajime no Ippo: Mashiba vs. Kimura,8.23,OVA (1 eps),Sep 2003 - Sep 2003,https://myanimelist.net/anime/265/Hajime_no_Ippo__Mashiba_vs_Kimura
300,Kuroko no Basket 2nd Season,8.23,TV (25 eps),Oct 2013 - Mar 2014,https://myanimelist.net/anime/16894/Kuroko_no_Basket_2nd_Season
301,Luo Xiao Hei Zhan Ji (Movie),8.23,Movie (1 eps),Sep 2019 - Sep 2019,https://myanimelist.net/anime/40211/Luo_Xiao_Hei_Zhan_Ji_Movie
302,Detective Conan Movie 13: The Raven Chaser,8.22,Movie (1 eps),Apr 2009 - Apr 2009,https://myanimelist.net/anime/5460/Detective_Conan_Movie_13__The_Raven_Chaser
303,Fruits Basket 1st Season,8.22,TV (25 eps),Apr 2019 - Sep 2019,https://myanimelist.net/anime/38680/Fruits_Basket_1st_Season
304,Hachimitsu to Clover II,8.22,TV (12 eps),Jun 2006 - Sep 2006,https://myanimelist.net/anime/1142/Hachimitsu_to_Clover_II
305,Kono Sekai no Katasumi ni,8.22,Movie (1 eps),Nov 2016 - Nov 2016,https://myanimelist.net/anime/15227/Kono_Sekai_no_Katasumi_ni
306,Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari,8.22,Movie (1 eps),Oct 2012 - Oct 2012,https://myanimelist.net/anime/11977/Mahou_Shoujo_Madoka★Magica_Movie_1__Hajimari_no_Monogatari
307,Mimi wo Sumaseba,8.22,Movie (1 eps),Jul 1995 - Jul 1995,https://myanimelist.net/anime/585/Mimi_wo_Sumaseba
308,No Game No Life: Zero,8.22,Movie (1 eps),Jul 2017 - Jul 2017,https://myanimelist.net/anime/33674/No_Game_No_Life__Zero
309,SKET Dance,8.22,TV (77 eps),Apr 2011 - Sep 2012,https://myanimelist.net/anime/9863/SKET_Dance
310,Trigun,8.22,TV (26 eps),Apr 1998 - Sep 1998,https://myanimelist.net/anime/6/Trigun
311,xxxHOLiC: Kei,8.22,TV (13 eps),Apr 2008 - Jun 2008,https://myanimelist.net/anime/3091/xxxHOLiC__Kei
312,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,8.22,TV (13 eps),Apr 2015 - Jun 2015,https://myanimelist.net/anime/23847/Yahari_Ore_no_Seishun_Love_Comedy_wa_Machigatteiru_Zoku
313,Majo no Takkyuubin,8.21,Movie (1 eps),Jul 1989 - Jul 1989,https://myanimelist.net/anime/512/Majo_no_Takkyuubin
314,Nomad: Megalo Box 2,8.21,TV (13 eps),Apr 2021 - Jun 2021,https://myanimelist.net/anime/40729/Nomad__Megalo_Box_2
315,ReLIFE: Kanketsu-hen,8.21,Special (4 eps),Mar 2018 - Mar 2018,https://myanimelist.net/anime/35466/ReLIFE__Kanketsu-hen
316,Saiki Kusuo no Ψ-nan: Kanketsu-hen,8.21,Special (1 eps),Dec 2018 - Dec 2018,https://myanimelist.net/anime/38249/Saiki_Kusuo_no_Ψ-nan__Kanketsu-hen
317,Stand By Me Doraemon 2,8.21,Movie (1 eps),Nov 2020 - Nov 2020,https://myanimelist.net/anime/40853/Stand_By_Me_Doraemon_2
318,Vanitas no Karte Part 2,8.21,TV (12 eps),Jan 2022 - Apr 2022,https://myanimelist.net/anime/49114/Vanitas_no_Karte_Part_2
319,Bungou Stray Dogs 3rd Season,8.21,TV (12 eps),Apr 2019 - Jun 2019,https://myanimelist.net/anime/38003/Bungou_Stray_Dogs_3rd_Season
320,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,8.21,Movie (1 eps),Jul 2000 - Jul 2000,https://myanimelist.net/anime/372/Cardcaptor_Sakura_Movie_2__Fuuin_Sareta_Card
321,Horimiya,8.21,TV (13 eps),Jan 2021 - Apr 2021,https://myanimelist.net/anime/42897/Horimiya
322,IDOLiSH7: Third Beat!,8.21,TV (13 eps),Jul 2021 - Sep 2021,https://myanimelist.net/anime/45577/IDOLiSH7__Third_Beat
323,Kaguya-hime no Monogatari,8.21,Movie (1 eps),Nov 2013 - Nov 2013,https://myanimelist.net/anime/16664/Kaguya-hime_no_Monogatari
324,Berserk: Ougon Jidai-hen III - Kourin,8.20,Movie (1 eps),Feb 2013 - Feb 2013,https://myanimelist.net/anime/12115/Berserk__Ougon_Jidai-hen_III_-_Kourin
325,Bungou Stray Dogs 2nd Season,8.20,TV (12 eps),Oct 2016 - Dec 2016,https://myanimelist.net/anime/32867/Bungou_Stray_Dogs_2nd_Season
326,Douluo Dalu: Xiaowu Juebie,8.20,ONA (13 eps),May 2020 - Aug 2020,https://myanimelist.net/anime/42498/Douluo_Dalu__Xiaowu_Juebie
327,InuYasha: Kanketsu-hen,8.20,TV (26 eps),Oct 2009 - Mar 2010,https://myanimelist.net/anime/6811/InuYasha__Kanketsu-hen
328,Little Busters!: Refrain,8.20,TV (13 eps),Oct 2013 - Dec 2013,https://myanimelist.net/anime/18195/Little_Busters__Refrain
329,Major S2,8.20,TV (26 eps),Dec 2005 - Jun 2006,https://myanimelist.net/anime/558/Major_S2
330,Major S4,8.20,TV (26 eps),Jan 2008 - Jun 2008,https://myanimelist.net/anime/3226/Major_S4
331,Shoujo Shuumatsu Ryokou,8.20,TV (12 eps),Oct 2017 - Dec 2017,https://myanimelist.net/anime/35838/Shoujo_Shuumatsu_Ryokou
332,Tanoshii Muumin Ikka,8.20,TV (78 eps),Apr 1990 - Oct 1991,https://myanimelist.net/anime/2150/Tanoshii_Muumin_Ikka
333,xxxHOLiC: Rou,8.20,OVA (2 eps),Apr 2010 - Mar 2011,https://myanimelist.net/anime/6864/xxxHOLiC__Rou
334,Maison Ikkoku,8.19,TV (96 eps),Mar 1986 - Mar 1988,https://myanimelist.net/anime/1453/Maison_Ikkoku
335,Non Non Biyori Repeat,8.19,TV (12 eps),Jul 2015 - Sep 2015,https://myanimelist.net/anime/23623/Non_Non_Biyori_Repeat
336,One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,8.19,Special (1 eps),Aug 2013 - Aug 2013,https://myanimelist.net/anime/19123/One_Piece__Episode_of_Merry_-_Mou_Hitori_no_Nakama_no_Monogatari
337,Ramayana: The Legend of Prince Rama,8.19,Movie (1 eps),Jan 1993 - Jan 1993,https://myanimelist.net/anime/4921/Ramayana__The_Legend_of_Prince_Rama
338,Senki Zesshou Symphogear XV,8.19,TV (13 eps),Jul 2019 - Sep 2019,https://myanimelist.net/anime/32843/Senki_Zesshou_Symphogear_XV
339,Shoujo Kakumei Utena,8.19,TV (39 eps),Apr 1997 - Dec 1997,https://myanimelist.net/anime/440/Shoujo_Kakumei_Utena
340,Toaru Kagaku no Railgun T,8.19,TV (25 eps),Jan 2020 - Sep 2020,https://myanimelist.net/anime/38481/Toaru_Kagaku_no_Railgun_T
341,Yoru wa Mijikashi Arukeyo Otome,8.19,Movie (1 eps),Apr 2017 - Apr 2017,https://myanimelist.net/anime/34537/Yoru_wa_Mijikashi_Arukeyo_Otome
342,Asobi Asobase,8.19,TV (12 eps),Jul 2018 - Sep 2018,https://myanimelist.net/anime/37171/Asobi_Asobase
343,Bakuman.,8.19,TV (25 eps),Oct 2010 - Apr 2011,https://myanimelist.net/anime/7674/Bakuman
344,Ballroom e Youkoso,8.19,TV (24 eps),Jul 2017 - Dec 2017,https://myanimelist.net/anime/34636/Ballroom_e_Youkoso
345,Chihayafuru,8.19,TV (25 eps),Oct 2011 - Mar 2012,https://myanimelist.net/anime/10800/Chihayafuru
346,Fate/stay night Movie: Heaven's Feel - I. Presage Flower,8.19,Movie (1 eps),Oct 2017 - Oct 2017,https://myanimelist.net/anime/25537/Fate_stay_night_Movie__Heavens_Feel_-_I_Presage_Flower
347,Fate/stay night: Unlimited Blade Works,8.19,TV (12 eps),Oct 2014 - Dec 2014,https://myanimelist.net/anime/22297/Fate_stay_night__Unlimited_Blade_Works
